Identifier,URI,Item Type,Sequence,Human Code,Full Statement,Abbreviated Statement,Notes,Supp. Info,Ed. Level,Language,Src. Item ID,# Parents,# Children,Imp. Start Date,Retirement Date,Last Modified
c5d24da6-3b1d-4092-b3fd-0beead9a292b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c5d24da6-3b1d-4092-b3fd-0beead9a292b,Standard,4.1.5,MATH.5,Connects numbers to quantities and experiments with writing numbers.,,,,,,,1,6,,,2025-02-04T17:03:10+00:00
000944e9-17a9-45b3-8311-d24b6b21054d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.5.1,MATH.5.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:27:28+00:00
26a2fa36-f2e6-4ec7-beb5-120e4d75b86e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.5.1.1,MATH.5.A.1,"Notices different quantities (e.g., one toy versus many).",,,,,,,1,0,,,2025-01-31T05:27:47+00:00
19351d8a-5bc5-4169-9a7b-964e6a9f2692,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.5.2,MATH.5.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:30:13+00:00
903dd4c3-8f2e-4438-8618-969891c76c69,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.5.2.1,MATH.5.B.1,"Groups objects during play, such as stacking blocks or sorting rings",,,,,,,1,0,,,2025-01-31T05:33:15+00:00
b1c26b84-9ae3-44db-b55f-bea42b10906a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.5.3,MATH.5.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:33:06+00:00
9cbda18e-29c5-47de-b2df-9ca9369fffec,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.5.3.1,MATH.5.C.1,"Points to objects while attempting to count (e.g., “one, two”).",,,,,,,1,0,,,2025-01-31T05:33:21+00:00
2a5ce0db-8c1b-4f77-8ab2-13a9ed3c77a9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.5.4,MATH.5.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:33:25+00:00
56929c6d-c5d4-48f8-b75a-d3a9bf6b5f8e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.5.4.1,MATH.5.D.1,"Begins recognizing numerals (e.g., points to the “3” when prompted).",,,,,,,1,0,,,2025-01-31T05:33:31+00:00
a54f40d3-7fe5-48c5-a5fc-4f24b7d4adbd,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.5.5,MATH.5.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-01-31T05:33:36+00:00
9590a39b-515c-4988-92ae-7f1a1fab5c1d,https://satchelcommons.com/ims/case/v1p0/CFItems/9590a39b-515c-4988-92ae-7f1a1fab5c1d,Developmental Progression,4.1.5.5.1,MATH.5.E.1,Understands that a written numeral represents a quantity and may draw objects or use informal symbols to represent numbers.,,,,PK,en,,1,0,,,2025-01-31T05:33:46+00:00
de4acce3-12da-44ef-8e3a-d00b7efd235b,https://satchelcommons.com/ims/case/v1p0/CFItems/de4acce3-12da-44ef-8e3a-d00b7efd235b,Developmental Progression,4.1.5.5.2,MATH.5.E.2,"Understands that written numbers represent quantities of objects, and uses information symbols, such as a tally, to represent numerals. With adult support, writes some numerals up to 10.",,,,PK,en,,1,0,,,2025-01-31T05:33:52+00:00
d47e3cf3-0523-4fcc-9fc2-80100331d45e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.5.6,MATH.5.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T05:33:57+00:00
8449851b-a95e-49e8-8d2d-c0552fa4acaa,https://satchelcommons.com/ims/case/v1p0/CFItems/8449851b-a95e-49e8-8d2d-c0552fa4acaa,Developmental Progression,4.1.5.6.1,MATH.5.F.1,Associates a number of objects with a written numeral 0–5.,,,,PK,en,,1,0,,,2025-01-31T05:34:06+00:00
b1bf46d7-ac9d-4713-9f44-10d4acceda91,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b1bf46d7-ac9d-4713-9f44-10d4acceda91,Developmental Progression,4.1.5.6.2,MATH.5.F.2,Uses objects/pictures to add up to 5 objects,,,,PK,,,1,0,,,2025-01-31T05:34:13+00:00
1a52a748-7452-4be3-8fd9-a04c6868939b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/1a52a748-7452-4be3-8fd9-a04c6868939b,Developmental Progression,4.1.5.6.3,MATH.5.F.3,Uses objects/pictures to subtract objects from set 0-5,,,,PK,,,1,0,,,2025-01-31T05:34:18+00:00
8e8b4e33-178a-441e-8a11-0e8822b2b687,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/8e8b4e33-178a-441e-8a11-0e8822b2b687,Developmental Progression,4.1.5.6.4,MATH.5.F.4,"Recognizes and, with support, writes some numerals up to 10.",,,,PK,en,,1,0,,,2025-01-31T05:34:23+00:00
ede79eb3-eede-4cfb-a333-18da73efcd9b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/ede79eb3-eede-4cfb-a333-18da73efcd9b,Standard,4.1.6,MATH.6,Understands addition as adding to and subtraction as taking away.,,,,,,,1,6,,,2025-02-04T17:03:22+00:00
560e9c01-950f-4044-8b52-c0638351cce5,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.6.1,MATH.6.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:45:19+00:00
2ef57d17-8836-4bb8-860f-fa2865e4aca3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.6.1.1,MATH.6.A.1,"Watches as objects are added or removed (e.g., during play).",,,,,,,1,0,,,2025-01-31T05:45:23+00:00
cd191b61-e1e1-4e74-bcf2-502b560794f4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.6.2,MATH.6.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:50:25+00:00
eb4dc946-9402-4b8f-bfd0-4fe905c80f64,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.6.2.1,MATH.6.B.1,"Reacts to changes in quantities, such as surprise when objects disappear.",,,,,,,1,0,,,2025-01-31T05:50:36+00:00
a85c828b-41c7-4dde-87e0-2b56bb778f55,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.6.3,MATH.6.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:50:44+00:00
06022430-8b6d-4261-b2a9-68a85fdc18f9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.6.3.1,MATH.6.C.1,Combines or separates small groups of objects with guidance.,,,,,,,1,0,,,2025-01-31T05:50:50+00:00
a4630ad1-03e1-4205-ae5c-45a3f1bde95e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.6.4,MATH.6.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:50:54+00:00
9b54c59c-8210-49ba-af7a-e97e57175f6f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.6.4.1,MATH.6.D.1,"Adds or removes items during play (e.g., “I’ll give you two blocks”).",,,,,,,1,0,,,2025-01-31T05:50:58+00:00
b678f0a6-a99a-4aad-9704-6340df28499d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.6.5,MATH.6.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,3,,,2025-01-31T05:51:03+00:00
3a1d479e-b979-417c-a51d-a3104f2f7dcb,https://satchelcommons.com/ims/case/v1p0/CFItems/3a1d479e-b979-417c-a51d-a3104f2f7dcb,Developmental Progression,4.1.6.5.1,MATH.6.E.1,Begins to add and subtract very small collections of objects in practical scenarios with adult support.,,"For example, the teacher says, ""You have 3 grapes and get 1 more. How many in all?"" Child counts out 3, then counts out 1 more, then counts all 4: ""1, 2, 3, 4. I have 4!""",,PK,en,,1,0,,,2025-01-31T05:51:08+00:00
35204757-3b62-4006-8ab4-d3747690dc49,https://satchelcommons.com/ims/case/v1p0/CFItems/35204757-3b62-4006-8ab4-d3747690dc49,Developmental Progression,4.1.6.5.2,MATH.6.E.2,"Solves addition problems by joining objects together and subtraction problems by separating, using manipulatives and fingers to represent objects.",,,,PK,en,,1,0,,,2025-01-31T05:51:12+00:00
b3c499bc-44d8-4e8b-853e-ed2f54ef0d93,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b3c499bc-44d8-4e8b-853e-ed2f54ef0d93,Developmental Progression,4.1.6.5.3,MATH.6.E.3,Can apply the concept of 'taking away from' when solving simple subtraction problems.,,,,,,,1,0,,,2025-01-31T05:51:20+00:00
bdf5a103-e191-456f-9d4d-61c3244c2abe,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.6.6,MATH.6.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T05:52:04+00:00
eb33a413-d424-45e8-93a6-30b1b54a7003,https://satchelcommons.com/ims/case/v1p0/CFItems/eb33a413-d424-45e8-93a6-30b1b54a7003,Developmental Progression,4.1.6.6.1,MATH.6.F.1,"Represents addition and subtraction in different ways, such as with fingers, objects, and drawings.",,,,PK,en,,1,0,,,2025-01-31T05:52:18+00:00
4a9cd7c8-fb75-42d1-b63d-11c2be7d18cc,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/4a9cd7c8-fb75-42d1-b63d-11c2be7d18cc,Developmental Progression,4.1.6.6.2,MATH.6.F.2,Solves addition and subtraction word problems. Adds and subtracts up to 5 to or from a given number.,,,,PK,en,,1,0,,,2025-01-31T05:52:26+00:00
91d8b369-0052-4c4a-beae-595ca83ad742,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/91d8b369-0052-4c4a-beae-595ca83ad742,Developmental Progression,4.1.6.6.3,MATH.6.F.3,"With adult assistance, begins to use counting on from the larger number for addition. For example, when adding a group of 3 and a group of 2, counts ""One, two, three..."" and then counts on ""Four, five!"" (keeping track with fingers). When counting back for subtraction such as taking away 3 from 5, counts, ""Five, four, three...two!"" (keeping track with fingers).",,,,PK,en,,1,0,,,2025-01-31T05:52:31+00:00
83c5d77a-7dd1-456c-b1e8-5f6ec767d7e1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/83c5d77a-7dd1-456c-b1e8-5f6ec767d7e1,Developmental Progression,4.1.6.6.4,MATH.6.F.4,Understands addition as putting together and adding to,,,,PK,,,1,0,,,2025-01-31T05:52:41+00:00
8c87f57e-489f-4e9b-b2c9-f27c65ebf355,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/8c87f57e-489f-4e9b-b2c9-f27c65ebf355,Standard,4.1.7,MATH.6,Demonstrates one-to-one correspondence.,,,,,,,1,6,,,2025-02-04T16:34:29+00:00
9d4535fc-9309-4713-8565-714d746a9664,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.7.1,,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
de30a4a7-1326-4db3-9459-2d1c2f890838,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.7.1.1,,Reaches for individual objects sequentially.,,,,,,,1,0,,,2025-01-24T04:50:24+00:00
319739b1-c66f-4c36-ae40-9bb0552e74ad,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.7.2,,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
5bbaf69a-c749-4b62-b300-4ca1a53a1690,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.7.2.1,,"Matches simple objects, such as one spoon with one bowl.",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
a3a5e3cf-19eb-4eee-8707-68c275892797,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.7.3,,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
117dca81-74b6-4824-89b7-0a21dd7c096a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.7.3.1,,"Begins assigning one object to each space or person (e.g., “One toy for you and one for me”).",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
e4f3d3a7-dec8-495f-9381-9231dd133a81,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.7.4,,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
c19451cd-31ab-432e-a43e-ffd16613144c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.7.4.1,,"Uses one-to-one correspondence in simple play scenarios, like giving one plate to each doll.",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
3c6d892e-0c42-42a9-901b-9c0fab054e73,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.7.5,,Preschool (PS 36-48) Learning Outcome,,,,,,,1,1,,,2025-01-28T14:56:23+00:00
b8abbb92-75b9-4a5a-9c75-f626372f26e7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b8abbb92-75b9-4a5a-9c75-f626372f26e7,Developmental Progression,4.1.7.5.1,,"Matches objects one-to-one in structured activities (e.g., placing one block on each square of a grid or one spoon per bowl).",,,,,,,1,0,,,2025-01-24T06:42:00+00:00
dcabb792-f504-439a-b495-1cb20c41a8ae,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.7.6,,PreK (PK 48-60) Learning Outcome,,,,,,,1,1,,,2025-01-27T21:37:29+00:00
4c52a358-5da1-4b0b-98c9-6c9fc6114e77,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/4c52a358-5da1-4b0b-98c9-6c9fc6114e77,Developmental Progression,4.1.7.6.1,,Demonstrates an understanding of one-to-one correspondence while counting larger sets and ensuring no items are skipped or counted twice,,,,,,,1,0,,,2025-01-24T06:42:24+00:00
c1b864bb-87ae-4de1-91ad-74934ed20855,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c1b864bb-87ae-4de1-91ad-74934ed20855,Standard,4.1.8,FS-6,Child demonstrates order and sequence,,,,,,,1,6,,,2024-02-06T19:21:59+00:00
8425d924-dc4e-4d3f-8c5b-74dd91ec7fab,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.8.1,,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
7d8e5ae5-3579-4129-8474-238e9c4f7269,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.8.1.1,,"Responds to predictable routines (e.g., quieting during feeding or diaper changes).",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
fc510b1a-668c-4395-a881-c47b3e990571,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.8.2,,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
39f209de-6190-4647-9a63-8a346d2742c4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.8.2.1,,"Attempts to repeat familiar order-based tasks, like putting objects back into a container.",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
4f88bc51-35ae-42e1-91c7-9d580ad4e4bc,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.8.3,,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
7555c774-920a-4627-bdba-482d79c924b7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.8.3.1,,"Demonstrates emerging understanding of time-based sequences, such as “first snack, then nap.”",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
263cf819-f5cc-4912-903b-69a3a8148ae5,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.8.4,,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2024-12-20T18:17:54+00:00
fabc0e1f-d19d-499b-aa13-1ce5ef98a909,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.1.8.4.1,,"Follows simple multi-step directions in order, such as “Put your shoes away, then sit down.”",,,,,,,1,0,,,2025-01-24T04:50:24+00:00
cd97d1a1-f46b-47be-ab6a-2d69c36b4236,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.8.5,,Preschool (PS 36-48) Learning Outcome,,,,,,,1,1,,,2025-01-28T14:56:23+00:00
6e985cbb-a334-47b1-ab4d-80dc8e1143aa,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/6e985cbb-a334-47b1-ab4d-80dc8e1143aa,Developmental Progression,4.1.8.5.1,,"Sorts objects by one attribute (e.g., color or size) and places them in a specific order.",,,,,,,1,0,,,2025-01-24T06:37:29+00:00
e3de872e-a821-48cc-bbe7-207f4a7ebf96,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.1.8.6,,PreK (PK 48-60) Learning Outcome,,,,,,,1,1,,,2025-01-27T21:37:29+00:00
c0852f26-c9ea-4e17-814a-0111224b5397,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c0852f26-c9ea-4e17-814a-0111224b5397,Developmental Progression,4.1.8.6.1,FS-6.a,"Completes more complex sequencing tasks, such as arranging picture cards to depict a story or lifecycle (e.g., caterpillar, cocoon, butterfly).",,,,,,,1,0,,,2025-01-24T06:37:17+00:00
6cbbc78b-0b1e-48ec-ac99-f991eb5cda08,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Cluster,4.2,,Operations and Algebraic Thinking,,,,,,,1,2,,,2025-02-04T05:37:42+00:00
80e36bf1-f6be-4f67-91f0-5bfe92981cd0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/80e36bf1-f6be-4f67-91f0-5bfe92981cd0,Standard,4.2.1,MATH.7,Recognizes and begins to understand simple patterns.,,,,,,,1,6,,,2025-02-04T17:14:20+00:00
5e8e2126-1d6f-430e-8c39-81ce02ee3cc1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.2.1.1,MATH.7.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:53:27+00:00
fd59a539-79d4-482e-a7e2-f70494241c60,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.2.1.1.1,MATH.7.A.1,"Recognizes repetitive patterns in sounds, such as lullabies.",,,,,,,1,0,,,2025-01-31T05:53:33+00:00
fad132f2-f735-41cf-bb22-da20daa07582,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.2.1.2,MATH.7.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:53:38+00:00
b8128e2c-471c-496a-aaad-dff114e97311,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.2.1.2.1,MATH.7.B.1,"Responds to visual patterns, like stripes or checkers.",,,,,,,1,0,,,2025-01-31T05:53:41+00:00
1d1a79ac-0681-4a7d-94f7-41820471617d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.2.1.3,MATH.7.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:53:44+00:00
dbb8a28e-5847-4d88-b21d-8e9fc90d36f2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.2.1.3.1,MATH.7.C.1,"Matches objects to continue a simple pattern (e.g., toy-car-toy).",,,,,,,1,0,,,2025-01-31T05:53:48+00:00
adb1be29-64ff-41e6-ba0c-4bd298a7c7f8,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.2.1.4,MATH.7.C.1,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T05:53:52+00:00
24a9fbb7-a444-492a-bfa5-316210f1ebc0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,4.2.1.4.1,MATH.7.C.1,"Recognizes and extends AB patterns (e.g., red-blue-red-blue).",,,,,,,1,0,,,2025-01-31T05:53:57+00:00
4d17538c-6820-4a40-924e-3ce5a4387df7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.2.1.5,MATH.7.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,3,,,2025-01-31T06:09:51+00:00
30b434ba-f799-4d4a-b9bc-ddad590b3a4a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/30b434ba-f799-4d4a-b9bc-ddad590b3a4a,Developmental Progression,4.2.1.5.1,MATH.7.E.1,Predicts what comes next in a simple pattern.,,,,,,,1,0,,,2025-01-31T06:09:51+00:00
2a1567d7-e33e-4f4e-bf87-344699e24844,https://satchelcommons.com/ims/case/v1p0/CFItems/2a1567d7-e33e-4f4e-bf87-344699e24844,Developmental Progression,4.2.1.5.2,MATH.7.E.2,"Recognizes a simple pattern, and with adult assistance, fills in the missing element of a pattern.",,,,PK,en,,1,0,,,2025-01-31T06:09:51+00:00
82487374-a468-4698-a4d0-30de368d0edd,https://satchelcommons.com/ims/case/v1p0/CFItems/82487374-a468-4698-a4d0-30de368d0edd,Developmental Progression,4.2.1.5.3,MATH.7.E.4,"Creates, identifies, extends, and duplicates simple repeating patterns in different forms, such as with objects, numbers, sounds, and movements.",,,,PK,en,,1,0,,,2025-01-31T06:09:51+00:00
46f91eb1-9f80-4616-b689-371ce7c29d79,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,4.2.1.6,MATH.7.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T06:08:41+00:00
b6e88b83-fdb2-4fba-b9f4-6e254d3c02b8,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b6e88b83-fdb2-4fba-b9f4-6e254d3c02b8,Developmental Progression,4.2.1.6.1,MATH.7.F.1,Creates Patterns,,,,PK,,,1,0,,,2025-01-31T06:08:48+00:00
49d6a657-e6ec-4a73-8679-cfe7ff011094,https://satchelcommons.com/ims/case/v1p0/CFItems/49d6a657-e6ec-4a73-8679-cfe7ff011094,Developmental Progression,4.2.1.6.2,MATH.7.F.2,Fills in missing elements of simple patterns.,,,,PK,en,,1,0,,,2025-01-31T06:08:54+00:00
2201fcd1-02c0-4949-bd5a-4a86434b306d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/2201fcd1-02c0-4949-bd5a-4a86434b306d,Developmental Progression,4.2.1.6.3,MATH.7.F.3,"Duplicates simple patterns in a different location than demonstrated, such as making the same alternating color pattern with blocks at a table that was demonstrated on the rug. Extends patterns, such as making an eight block tower of the same pattern that was demonstrated with four blocks.",,,,PK,en,,1,0,,,2025-01-31T06:08:58+00:00
85e36c7e-7fc1-4715-8cee-7b6d31ca2a60,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/85e36c7e-7fc1-4715-8cee-7b6d31ca2a60,Developmental Progression,4.2.1.6.4,MATH.7.F.4,"Identifies the core unit of sequentially repeating patterns, such as color in a sequence of alternating red and blue blocks.",,,,PK,en,,1,0,,,2025-01-31T06:09:03+00:00
